Date,MW,Mvar
11/04/2012 14:30,5.56,1.86
11/04/2012 14:45,5.5,1.84
11/04/2012 15:00,5.53,1.84
11/04/2012 15:15,5.5,1.84
11/04/2012 15:30,5.42,1.82
11/04/2012 15:45,5.54,1.88
11/04/2012 16:00,5.47,1.85
11/04/2012 16:15,5.53,1.88
11/04/2012 16:30,5.56,1.84
11/04/2012 16:45,5.65,1.89
11/04/2012 17:00,5.68,1.84
11/04/2012 17:15,5.64,1.81
11/04/2012 17:30,5.75,1.84
11/04/2012 17:45,5.82,1.78
11/04/2012 18:00,6.05,1.88
11/04/2012 18:15,5.99,1.76
11/04/2012 18:30,6.09,1.75
11/04/2012 18:45,6.08,1.76
11/04/2012 19:00,6.08,1.73
11/04/2012 19:15,6.22,1.74
11/04/2012 19:30,6.2,1.74
11/04/2012 19:45,6.25,1.73
11/04/2012 20:00,6.29,1.78
11/04/2012 20:15,6.49,1.79
11/04/2012 20:30,6.8,2.04
11/04/2012 20:45,6.96,2.01
11/04/2012 21:00,6.87,1.9
11/04/2012 21:15,6.71,1.86
11/04/2012 21:30,6.56,1.81
11/04/2012 21:45,6.48,1.77
11/04/2012 22:00,6.26,1.71
11/04/2012 22:15,6.06,1.68
11/04/2012 22:30,5.93,1.64
11/04/2012 22:45,5.78,1.64
11/04/2012 23:00,5.53,1.59
11/04/2012 23:15,5.31,1.49
11/04/2012 23:30,5.36,1.5
11/04/2012 23:45,5.33,1.53
11/05/2012 00:00,5.23,1.52
11/05/2012 00:15,5.19,1.48
11/05/2012 00:30,5.09,1.4
11/05/2012 00:45,4.98,1.36
11/05/2012 01:00,4.72,1.35
11/05/2012 01:15,4.49,1.32
11/05/2012 01:30,4.28,1.33
11/05/2012 01:45,4.12,1.32
11/05/2012 02:00,3.99,1.31
11/05/2012 02:15,4.01,1.3
11/05/2012 02:30,3.98,1.32
11/05/2012 02:45,3.84,1.3
11/05/2012 03:00,3.82,1.35
11/05/2012 03:15,3.7,1.29
11/05/2012 03:30,3.7,1.31
11/05/2012 03:45,3.71,1.29
11/05/2012 04:00,3.63,1.28
11/05/2012 04:15,3.62,1.27
11/05/2012 04:30,3.61,1.29
11/05/2012 04:45,3.67,1.31
11/05/2012 05:00,3.67,1.29
11/05/2012 05:15,3.76,1.33
11/05/2012 05:30,3.89,1.44
11/05/2012 05:45,3.96,1.47
11/05/2012 06:00,4.13,1.51
11/05/2012 06:15,4.12,1.39
11/05/2012 06:30,4.29,1.41
11/05/2012 06:45,4.62,1.45
11/05/2012 07:00,4.93,1.57
11/05/2012 07:15,5.21,1.64
11/05/2012 07:30,5.51,1.64
11/05/2012 07:45,5.58,1.64
11/05/2012 08:00,5.73,1.7
11/05/2012 08:15,5.75,1.83
11/05/2012 08:30,5.77,1.92
11/05/2012 08:45,5.98,1.99
11/05/2012 09:00,6.09,2.02
11/05/2012 09:15,6.35,2.21
11/05/2012 09:30,6.51,2.27
11/05/2012 09:45,6.45,2.22
11/05/2012 10:00,6.54,2.23
11/05/2012 10:15,6.55,2.26
11/05/2012 10:30,6.46,2.27
11/05/2012 10:45,6.44,2.33
11/05/2012 11:00,6.44,2.33
11/05/2012 11:15,6.64,2.41
11/05/2012 11:30,6.84,2.44
11/05/2012 11:45,6.87,2.42
11/05/2012 12:00,6.66,2.45
11/05/2012 12:15,6.77,2.45
11/05/2012 12:30,6.79,2.4
11/05/2012 12:45,6.63,2.37
11/05/2012 13:00,6.59,2.38
11/05/2012 13:15,6.7,2.4
11/05/2012 13:30,6.7,2.41
11/05/2012 13:45,6.64,2.39
11/05/2012 14:00,6.53,2.36
11/05/2012 14:15,6.44,2.26
11/05/2012 14:30,6.45,2.27
11/05/2012 14:45,6.46,2.28
11/05/2012 15:00,6.4,2.24
11/05/2012 15:15,6.43,2.26
11/05/2012 15:30,6.33,2.25
11/05/2012 15:45,6.37,2.25
11/05/2012 16:00,6.31,2.24
11/05/2012 16:15,6.32,2.25
11/05/2012 16:30,6.41,2.21
11/05/2012 16:45,6.5,2.19
11/05/2012 17:00,6.57,2.2
11/05/2012 17:15,6.61,2.18
11/05/2012 17:30,6.73,2.12
11/05/2012 17:45,6.82,2.13
11/05/2012 18:00,6.97,2.14
11/05/2012 18:15,7.06,2.1
11/05/2012 18:30,7.27,2.15
11/05/2012 18:45,7.18,2.09
11/05/2012 19:00,7.29,2.13
11/05/2012 19:15,7.35,2.1
11/05/2012 19:30,7.31,2.11
11/05/2012 19:45,7.1,2.03
11/05/2012 20:00,7.18,2.11
11/05/2012 20:15,7.22,2.09
11/05/2012 20:30,7.08,2.03
11/05/2012 20:45,7.01,1.93
11/05/2012 21:00,7,1.96
11/05/2012 21:15,6.85,1.9
11/05/2012 21:30,6.67,1.81
11/05/2012 21:45,6.54,1.77
11/05/2012 22:00,6.41,1.76
11/05/2012 22:15,6.11,1.67
11/05/2012 22:30,5.93,1.65
11/05/2012 22:45,5.75,1.63
11/05/2012 23:00,5.58,1.61
11/05/2012 23:15,5.48,1.61
11/05/2012 23:30,5.39,1.57
11/05/2012 23:45,5.36,1.56
11/06/2012 00:00,5.23,1.53
11/06/2012 00:15,5.29,1.54
11/06/2012 00:30,5.31,1.48
11/06/2012 00:45,5.14,1.48
11/06/2012 01:00,4.92,1.46
11/06/2012 01:15,4.58,1.39
11/06/2012 01:30,4.33,1.37
11/06/2012 01:45,4.24,1.32
11/06/2012 02:00,4.11,1.31
11/06/2012 02:15,4.09,1.33
11/06/2012 02:30,3.99,1.34
11/06/2012 02:45,3.87,1.29
11/06/2012 03:00,3.8,1.33
11/06/2012 03:15,3.74,1.28
11/06/2012 03:30,3.67,1.28
11/06/2012 03:45,3.67,1.3
11/06/2012 04:00,3.58,1.28
11/06/2012 04:15,3.65,1.32
11/06/2012 04:30,3.64,1.32
11/06/2012 04:45,3.58,1.3
11/06/2012 05:00,3.59,1.31
11/06/2012 05:15,3.75,1.41
11/06/2012 05:30,3.8,1.45
11/06/2012 05:45,3.85,1.47
11/06/2012 06:00,3.93,1.5
11/06/2012 06:15,3.98,1.45
11/06/2012 06:30,4.02,1.38
11/06/2012 06:45,4.06,1.37
11/06/2012 07:00,4.19,1.37
11/06/2012 07:15,4.37,1.42
11/06/2012 07:30,4.56,1.49
11/06/2012 07:45,4.75,1.54
11/06/2012 08:00,4.84,1.52
11/06/2012 08:15,4.91,1.53
11/06/2012 08:30,4.98,1.51
11/06/2012 08:45,5.1,1.55
11/06/2012 09:00,5.21,1.55
11/06/2012 09:15,5.46,1.67
11/06/2012 09:30,5.54,1.69
11/06/2012 09:45,5.56,1.69
11/06/2012 10:00,5.56,1.74
11/06/2012 10:15,5.63,1.74
11/06/2012 10:30,5.78,1.82
11/06/2012 10:45,5.74,1.86
11/06/2012 11:00,5.84,1.86
11/06/2012 11:15,6.1,1.85
11/06/2012 11:30,6.15,1.83
11/06/2012 11:45,6.2,1.82
11/06/2012 12:00,6.03,1.82
11/06/2012 12:15,6.12,1.83
11/06/2012 12:30,6.09,1.79
11/06/2012 12:45,5.97,1.81
11/06/2012 13:00,5.83,1.78
11/06/2012 13:15,5.8,1.8
11/06/2012 13:30,5.77,1.79
11/06/2012 13:45,5.82,1.83
11/06/2012 14:00,5.74,1.77
11/06/2012 14:15,5.72,1.77
11/06/2012 14:30,5.65,1.79
